return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount
ret-035336,561423,762,2018-02-27,wrong_size,1,2105.19
ret-035337,561452,2332,2018-03-06,late_delivery,4,21485.14
ret-035339,561491,438,2018-03-01,defective,3,35436.17
ret-035340,561503,792,2018-03-01,late_delivery,5,3760.53
ret-035341,561531,2206,2018-03-05,not_as_described,1,1082.56
ret-035342,561535,2331,2018-02-28,not_as_described,1,6542.53
ret-035345,561563,2206,2018-03-01,changed_mind,1,1198.67
ret-035347,561577,2393,2018-03-11,wrong_size,3,3285.99
ret-035348,561603,927,2018-03-04,defective,1,5006.08
ret-035349,561620,489,2018-03-06,not_as_described,7,65439.71
ret-035351,561628,636,2018-03-03,late_delivery,1,9833.43
ret-035352,561649,596,2018-03-03,wrong_size,6,56414.59
ret-035353,561737,2393,2018-03-14,not_as_described,4,4372.95
ret-035354,561745,2332,2018-03-06,defective,1,4935.85
ret-035355,561748,1097,2018-03-11,not_as_described,1,3683.04
ret-035357,561763,1113,2018-03-16,defective,1,1713.63
ret-035358,561786,1920,2018-03-08,not_as_described,2,6605.72
ret-035359,561796,826,2018-03-17,late_delivery,1,12152.87
ret-035360,561838,763,2018-03-02,wrong_size,4,14576.03
ret-035361,561838,764,2018-03-13,defective,4,13255.72
ret-035362,561848,496,2018-03-06,changed_mind,7,68099.57
ret-035363,561877,1171,2018-03-19,wrong_size,3,11162.04
ret-035364,561903,2218,2018-02-25,defective,2,3338.22
ret-035365,561903,2219,2018-03-08,changed_mind,3,5556.39
ret-035366,561918,2224,2018-03-14,changed_mind,1,716.67
ret-035367,561918,2225,2018-02-25,wrong_size,1,722.79
ret-035368,561944,2269,2018-03-01,defective,1,3528.96
ret-035369,561965,2239,2018-03-11,changed_mind,5,6808.67
ret-035370,561972,981,2018-02-24,defective,1,1812.35
ret-035371,561982,136,2018-03-05,not_as_described,1,4528.51
ret-035374,562051,1349,2018-03-01,wrong_size,5,23518.04
ret-035375,562051,1350,2018-02-26,late_delivery,4,16848.23
ret-035376,562066,735,2018-03-21,defective,1,4603.64
ret-035377,562066,736,2018-03-16,changed_mind,4,15349.41
ret-035380,562098,779,2018-03-11,changed_mind,3,11361.79
ret-035381,562133,2389,2018-03-08,defective,3,28673.3
ret-035384,562155,2206,2018-03-04,changed_mind,3,3755.02
ret-035385,562155,2207,2018-03-19,changed_mind,3,3752.08
ret-035387,562177,1097,2018-03-12,changed_mind,1,3183.31
ret-035388,562177,1098,2018-03-09,late_delivery,1,3171.05
ret-035389,562189,2262,2018-03-15,changed_mind,1,3917.47
ret-035390,562189,2263,2018-03-10,defective,1,3473.94
ret-035391,562197,927,2018-03-22,not_as_described,4,20834.86
ret-035392,562305,1098,2018-03-20,wrong_size,1,3306.8
ret-035393,562309,1069,2018-03-14,not_as_described,2,3531.32
ret-035394,562309,1070,2018-03-03,late_delivery,8,13380.43
ret-035395,562320,2045,2018-03-09,changed_mind,5,25381.53
ret-035396,562325,689,2018-03-12,changed_mind,7,26118.03
ret-035400,562471,433,2018-03-14,not_as_described,8,81026.62
ret-035403,562495,487,2018-03-08,wrong_size,1,11064.65
ret-035407,562557,2332,2018-03-17,not_as_described,1,5197.81
ret-035408,562572,2332,2018-03-04,wrong_size,4,22070.9
ret-035409,562573,2045,2018-03-10,not_as_described,2,10792.61
ret-035410,562594,559,2018-03-07,defective,2,15372.75
ret-035411,562638,572,2018-03-10,wrong_size,1,4891.48
ret-035412,562656,792,2018-03-05,wrong_size,1,806.84
ret-035415,562711,2280,2018-03-14,defective,3,5767.77
ret-035416,562736,1314,2018-03-14,wrong_size,2,7118.64
ret-035417,562745,2090,2018-03-11,not_as_described,1,3540.29
ret-035418,562755,1136,2018-03-25,defective,4,33472.68
ret-035419,562774,676,2018-03-20,changed_mind,1,9775.94
ret-035420,562811,1974,2018-03-06,changed_mind,2,1296.14
ret-035425,562967,2219,2018-03-14,late_delivery,2,3071.19
ret-035426,562970,793,2018-03-09,defective,6,5215.54
ret-035427,562970,794,2018-03-17,defective,6,5626.17
ret-035429,563013,777,2018-03-13,defective,1,1270.93
ret-035430,563032,2212,2018-03-22,not_as_described,6,6322.65
ret-035431,563040,438,2018-03-12,not_as_described,4,39311.21
ret-035432,563041,433,2018-03-24,changed_mind,2,21519.0
ret-035435,563059,1129,2018-03-13,wrong_size,1,5660.28
ret-035436,563080,567,2018-03-09,wrong_size,1,8733.95
ret-035439,563177,496,2018-03-07,defective,4,42320.07
ret-035440,563186,604,2018-03-09,defective,2,11821.23
ret-035441,563220,792,2018-03-10,wrong_size,2,1436.74
ret-035442,563221,2275,2018-03-24,not_as_described,2,8767.37
ret-035443,563250,760,2018-03-04,wrong_size,3,4950.9
ret-035444,563332,604,2018-03-10,defective,3,16532.58
ret-035445,563345,977,2018-03-26,changed_mind,1,6003.45
ret-035446,563362,596,2018-03-30,late_delivery,4,36089.78
ret-035451,563456,106,2018-03-26,wrong_size,4,43649.88
ret-035452,563469,735,2018-03-05,wrong_size,2,8416.46
ret-035453,563469,736,2018-03-21,late_delivery,4,16796.81
ret-035454,563470,1319,2018-03-24,late_delivery,1,4222.91
ret-035456,563516,1966,2018-03-17,wrong_size,1,2639.65
ret-035457,563516,1967,2018-03-15,defective,3,8371.61
ret-035459,563546,907,2018-03-20,not_as_described,2,13404.8
ret-035460,563557,2388,2018-03-23,defective,1,3553.73
ret-035462,563577,2055,2018-03-14,defective,2,14969.47
ret-035463,563580,1494,2018-03-11,defective,3,13777.41
ret-035464,563589,590,2018-03-17,wrong_size,5,47941.83
ret-035465,563591,2138,2018-03-11,not_as_described,2,10177.33
ret-035466,563592,600,2018-03-25,defective,1,8932.78
ret-035467,563595,735,2018-03-24,defective,2,8645.14
ret-035469,563665,2275,2018-03-19,wrong_size,2,8838.35
ret-035470,563675,590,2018-03-18,defective,1,10436.96
ret-035471,563678,993,2018-03-26,defective,2,8263.84
ret-035472,563678,1494,2018-03-26,defective,1,4023.4
ret-035474,563734,2385,2018-03-25,wrong_size,3,24825.09
ret-035475,563746,577,2018-03-11,changed_mind,1,11509.66
ret-035478,563786,1958,2018-03-30,wrong_size,3,2732.55
ret-035479,563786,1959,2018-03-23,not_as_described,2,1902.75
ret-035480,563800,809,2018-03-09,wrong_size,1,2458.7
ret-035481,563839,548,2018-03-21,defective,4,21829.25
ret-035483,563887,1982,2018-03-20,defective,2,6718.43
ret-035484,563889,501,2018-03-19,defective,1,12780.62
ret-035485,563924,907,2018-03-11,wrong_size,1,7379.24
ret-035486,563948,990,2018-03-15,changed_mind,7,32690.46
ret-035487,563951,792,2018-03-06,wrong_size,1,742.12
ret-035488,563951,2343,2018-03-10,not_as_described,2,10100.44
ret-035489,563959,2207,2018-03-25,late_delivery,5,5930.73
ret-035490,563976,2045,2018-03-16,late_delivery,2,11077.34
ret-035491,563978,487,2018-03-26,changed_mind,1,11310.86
ret-035492,563981,2275,2018-03-11,defective,5,20641.29
ret-035493,563989,604,2018-03-21,defective,2,12025.06
ret-035494,564000,1065,2018-03-16,not_as_described,1,3579.63
ret-035495,564000,1066,2018-03-20,changed_mind,4,14591.5
ret-035496,564017,2295,2018-03-12,wrong_size,1,10840.1
ret-035497,564034,1155,2018-03-25,changed_mind,1,5233.74
ret-035498,564040,578,2018-03-10,defective,2,16906.64
ret-035501,564086,590,2018-03-11,changed_mind,6,62733.92
ret-035502,564094,1958,2018-03-27,wrong_size,2,1897.18
ret-035504,564123,2368,2018-03-20,wrong_size,1,7844.05
ret-035505,564132,2332,2018-03-23,not_as_described,4,22749.02
ret-035506,564146,487,2018-03-15,wrong_size,2,25160.03
ret-035507,564147,487,2018-03-21,wrong_size,3,37468.12
ret-035508,564170,2224,2018-03-23,wrong_size,1,736.82
ret-035509,564170,2225,2018-03-23,defective,3,2109.83
ret-035512,564309,2254,2018-03-21,not_as_described,1,714.87
ret-035513,564335,400,2018-03-29,defective,5,44025.5
ret-035514,564359,690,2018-03-13,late_delivery,2,9482.8
ret-035516,564385,1115,2018-03-08,changed_mind,3,13909.16
ret-035517,564395,2332,2018-03-13,wrong_size,6,30665.08
ret-035518,564439,808,2018-03-14,wrong_size,3,12330.83
ret-035520,564473,487,2018-03-10,wrong_size,1,12159.99
ret-035521,564474,322,2018-03-17,late_delivery,1,8401.3
ret-035522,564488,650,2018-03-10,changed_mind,2,11080.75
ret-035523,564499,2055,2018-03-13,wrong_size,3,19537.4
ret-035524,564502,2077,2018-03-10,wrong_size,4,16188.69
ret-035525,564538,1097,2018-03-25,late_delivery,1,3168.71
ret-035526,564542,777,2018-03-21,defective,1,1389.63
ret-035527,564542,778,2018-03-24,late_delivery,3,4352.33
ret-035528,564550,2286,2018-03-14,wrong_size,2,15899.31
ret-035530,564570,927,2018-03-18,wrong_size,1,5573.94
ret-035531,564571,1085,2018-03-14,wrong_size,5,5376.66
ret-035532,564571,1086,2018-03-24,changed_mind,1,1079.92
ret-035533,564578,778,2018-03-24,wrong_size,1,1342.9
ret-035534,564579,777,2018-03-08,changed_mind,5,6842.67
ret-035535,564579,1000,2018-03-21,defective,2,2100.33
ret-035536,564621,577,2018-03-15,defective,1,11424.83
ret-035537,564672,1830,2018-03-28,defective,3,11019.46
ret-035538,564705,487,2018-03-24,not_as_described,3,34490.46
ret-035539,564720,655,2018-03-13,not_as_described,1,11764.14
ret-035540,564738,2295,2018-03-17,defective,2,19134.81
ret-035541,564744,473,2018-03-26,changed_mind,1,18370.58
ret-035542,564803,1098,2018-03-22,wrong_size,1,3667.78
ret-035543,564823,1171,2018-03-30,wrong_size,7,29089.6
ret-035544,564854,1045,2018-03-24,defective,2,4583.25
ret-035545,564889,781,2018-03-22,wrong_size,1,1203.45
ret-035546,564916,540,2018-04-05,wrong_size,5,74084.05
ret-035547,564951,443,2018-03-18,defective,4,37070.89
ret-035549,564959,496,2018-03-31,defective,1,9771.51
ret-035550,564966,1229,2018-03-31,wrong_size,2,6011.73
ret-035551,564992,491,2018-03-27,changed_mind,1,10312.15
ret-035552,565009,779,2018-03-23,wrong_size,1,3471.24
ret-035553,565009,780,2018-04-02,not_as_described,4,14986.46
ret-035554,565026,769,2018-03-24,wrong_size,3,9788.8
ret-035555,565066,2045,2018-03-26,changed_mind,8,38944.3
ret-035556,565067,1097,2018-03-20,wrong_size,1,3184.08
ret-035557,565067,1098,2018-03-23,late_delivery,1,3498.35
ret-035558,565069,1529,2018-03-30,not_as_described,3,13197.88
ret-035559,565069,1530,2018-03-18,defective,1,4017.69
ret-035560,565075,777,2018-03-28,not_as_described,3,4022.69
ret-035561,565075,778,2018-03-30,late_delivery,1,1375.47
ret-035562,565118,1097,2018-03-21,not_as_described,1,3598.76
ret-035563,565118,1098,2018-03-30,not_as_described,6,19560.46
ret-035564,565157,599,2018-03-24,wrong_size,1,9112.05
ret-035566,565185,636,2018-03-13,late_delivery,1,10639.08
ret-035569,565228,504,2018-03-22,not_as_described,3,65094.71
ret-035570,565256,433,2018-03-18,wrong_size,2,20733.55
ret-035571,565262,491,2018-03-25,changed_mind,1,9405.45
ret-035574,565289,764,2018-04-02,wrong_size,4,13280.15
ret-035575,565300,590,2018-03-26,defective,1,10724.39
ret-035576,565303,993,2018-03-27,defective,3,11710.25
ret-035577,565307,1178,2018-03-19,wrong_size,3,20441.08
ret-035578,565316,427,2018-04-03,not_as_described,1,11303.6
ret-035579,565413,781,2018-04-07,wrong_size,2,2519.67
ret-035580,565413,782,2018-03-29,wrong_size,2,2515.98
ret-035582,565422,2336,2018-04-01,defective,4,34722.04
ret-035583,565444,1889,2018-04-03,wrong_size,1,7567.67
ret-035584,565460,2275,2018-03-20,not_as_described,2,9079.16
ret-035585,565463,438,2018-03-31,not_as_described,3,33625.87
ret-035586,565468,1103,2018-03-30,defective,3,5046.04
ret-035587,565503,2381,2018-04-07,late_delivery,2,13574.79
ret-035588,565506,1043,2018-04-01,defective,1,4183.87
ret-035589,565532,2045,2018-03-14,defective,1,4854.47
ret-035590,565555,487,2018-03-28,changed_mind,2,25111.43
ret-035591,565564,2045,2018-03-28,defective,2,10135.09
ret-035592,565569,650,2018-03-29,wrong_size,3,17272.19
ret-035593,565679,578,2018-03-26,wrong_size,3,25665.04
ret-035594,565693,939,2018-04-05,changed_mind,2,8606.29
ret-035595,565698,733,2018-04-07,defective,1,4245.84
ret-035596,565698,734,2018-04-04,wrong_size,2,8234.63
ret-035597,565712,939,2018-03-22,changed_mind,1,4049.27
ret-035598,565773,583,2018-03-21,wrong_size,5,29210.34
ret-035599,565775,1229,2018-03-28,changed_mind,4,11346.02
ret-035600,565790,1129,2018-03-27,changed_mind,1,5003.68
ret-035601,565798,548,2018-04-04,defective,2,11628.18
ret-035602,565799,1909,2018-03-31,not_as_described,4,9450.83
ret-035603,565800,438,2018-03-23,changed_mind,2,21429.87
ret-035604,565806,1995,2018-03-29,not_as_described,4,17712.71
ret-035605,565811,604,2018-03-22,not_as_described,1,5341.04
ret-035606,565816,2067,2018-03-30,wrong_size,4,23504.93
ret-035607,565822,487,2018-03-23,wrong_size,1,12917.01
ret-035608,565833,604,2018-03-23,changed_mind,4,21848.05
ret-035609,565854,2380,2018-04-04,wrong_size,1,3446.07
ret-035610,565884,2236,2018-03-27,defective,5,10188.91
ret-035611,565884,2237,2018-04-01,defective,4,8043.38
ret-035612,565892,982,2018-04-03,not_as_described,4,61021.64
ret-035613,565919,2236,2018-04-06,not_as_described,1,2115.81
ret-035614,565920,2365,2018-04-07,defective,2,11193.19
ret-035617,566014,1000,2018-03-27,changed_mind,2,2350.34
ret-035618,566020,2145,2018-04-08,not_as_described,1,4390.93
ret-035619,566065,965,2018-04-09,defective,1,5148.32
ret-035620,566098,939,2018-04-11,wrong_size,3,11388.01
ret-035623,566183,1097,2018-04-04,wrong_size,3,10964.24
ret-035624,566183,1098,2018-04-06,not_as_described,2,7457.38
ret-035625,566188,2218,2018-03-31,late_delivery,1,1696.55
ret-035626,566188,2219,2018-03-29,changed_mind,2,3472.29
ret-035627,566199,1186,2018-03-30,wrong_size,2,7896.27
ret-035628,566201,791,2018-03-21,wrong_size,3,2371.6
ret-035629,566201,792,2018-04-02,not_as_described,1,783.66
ret-035630,566214,615,2018-03-20,defective,6,44132.8
ret-035631,566239,761,2018-03-27,changed_mind,1,1946.57
ret-035632,566239,762,2018-04-05,wrong_size,3,6284.37
ret-035633,566247,690,2018-03-25,changed_mind,3,13523.69
ret-035634,566293,2218,2018-04-10,wrong_size,5,7965.98
ret-035635,566293,2219,2018-03-29,changed_mind,1,1624.47
ret-035636,566297,438,2018-04-08,wrong_size,1,10466.48
ret-035637,566312,2393,2018-04-05,late_delivery,3,3271.42
ret-035638,566382,689,2018-04-07,defective,3,11545.21
ret-035639,566395,2055,2018-04-09,defective,1,6251.03
ret-035640,566430,999,2018-04-06,changed_mind,2,17811.38
ret-035641,566442,792,2018-04-08,wrong_size,1,775.39
ret-035643,566458,977,2018-03-27,wrong_size,7,36939.46
ret-035646,566505,2331,2018-03-25,wrong_size,4,28017.8
ret-035649,566664,2047,2018-04-08,not_as_described,1,3984.77
ret-035650,566666,1172,2018-04-01,wrong_size,1,4838.07
ret-035651,566682,769,2018-04-05,wrong_size,2,6217.6
ret-035652,566682,770,2018-03-27,wrong_size,1,3329.62
ret-035653,566705,2379,2018-04-05,not_as_described,2,4217.54
ret-035654,566734,2214,2018-04-11,not_as_described,1,4052.13
ret-035655,566740,2055,2018-04-01,changed_mind,1,6290.71
ret-035656,566744,1129,2018-03-29,wrong_size,7,38616.99
ret-035658,566791,487,2018-03-23,late_delivery,2,25201.56
ret-035659,566804,826,2018-03-31,wrong_size,1,11414.53
ret-035660,566805,2184,2018-04-02,wrong_size,3,29942.86
ret-035661,566807,1009,2018-03-31,not_as_described,7,9144.64
ret-035662,566830,993,2018-03-27,defective,1,3871.59
ret-035663,566845,443,2018-04-02,defective,5,52431.1
ret-035664,566859,2045,2018-03-27,not_as_described,2,10679.21
ret-035665,566897,537,2018-03-31,wrong_size,1,8969.16
ret-035667,566951,1186,2018-04-08,wrong_size,1,4371.96
ret-035669,567018,1069,2018-04-02,wrong_size,2,3526.91
ret-035670,567018,1070,2018-04-04,wrong_size,2,3224.74
ret-035671,567039,438,2018-04-13,not_as_described,1,11215.05
ret-035673,567062,604,2018-03-27,defective,5,26548.58
ret-035675,567081,769,2018-04-07,defective,3,9428.25
ret-035676,567081,770,2018-03-28,defective,1,3284.03
ret-035678,567124,2199,2018-03-30,wrong_size,1,2493.71
ret-035680,567150,769,2018-04-09,late_delivery,2,6327.0
ret-035681,567150,770,2018-04-08,wrong_size,4,11886.18
ret-035682,567184,1053,2018-03-30,late_delivery,6,21035.7
ret-035683,567205,1433,2018-03-27,wrong_size,2,7587.17
ret-035684,567242,2388,2018-03-27,wrong_size,2,6789.52
ret-035686,567284,927,2018-04-08,wrong_size,4,20250.46
ret-035687,567303,2066,2018-03-29,changed_mind,3,12593.31
ret-035688,567315,791,2018-04-03,not_as_described,2,1628.94
ret-035689,567329,425,2018-04-01,changed_mind,4,44554.43
ret-035690,567334,791,2018-04-12,defective,3,2360.36
ret-035691,567334,792,2018-04-01,defective,1,678.6
ret-035692,567336,781,2018-04-01,defective,6,7419.68
ret-035693,567336,782,2018-04-03,wrong_size,3,3538.73
ret-035694,567345,426,2018-04-09,not_as_described,3,31683.82
ret-035696,567382,816,2018-03-31,defective,1,4305.94
ret-035698,567414,689,2018-04-07,defective,4,14462.94
ret-035699,567483,496,2018-04-15,changed_mind,1,10932.24
ret-035700,567498,1172,2018-04-06,late_delivery,4,21776.91
ret-035702,567525,1182,2018-03-27,defective,1,2145.47
ret-035703,567530,2254,2018-04-16,not_as_described,2,1161.02
ret-035704,567530,2255,2018-04-05,not_as_described,4,2739.55
ret-035705,567555,2180,2018-03-31,not_as_described,2,8735.99
ret-035707,567602,2224,2018-03-30,defective,1,720.15
ret-035708,567606,1086,2018-04-12,defective,4,4517.31
ret-035709,567610,1069,2018-04-09,defective,7,13505.37
ret-035710,567631,496,2018-04-11,wrong_size,2,19874.27
ret-035711,567634,966,2018-04-10,changed_mind,4,21460.27
ret-035712,567640,759,2018-04-03,changed_mind,2,3778.76
ret-035713,567652,322,2018-04-17,wrong_size,2,15095.56
ret-035714,567666,1175,2018-04-04,late_delivery,1,7269.99
ret-035715,567694,981,2018-04-05,defective,1,1701.23
ret-035716,567707,2206,2018-04-13,late_delivery,4,4850.68
ret-035717,567707,2207,2018-04-12,wrong_size,1,1083.95
ret-035718,567709,609,2018-04-10,defective,4,38717.62
ret-035719,567717,2197,2018-04-05,not_as_described,1,2790.1
ret-035720,567730,567,2018-03-31,wrong_size,2,18484.17
ret-035721,567741,2045,2018-04-15,wrong_size,2,10722.09
ret-035722,567750,2361,2018-04-08,defective,3,21436.52
ret-035724,567787,1182,2018-04-16,late_delivery,1,1921.93
ret-035725,567801,789,2018-04-07,wrong_size,3,7203.36
ret-035726,567802,790,2018-04-04,changed_mind,2,5310.37
ret-035727,567805,1090,2018-03-29,changed_mind,5,20265.58
ret-035728,567808,443,2018-03-31,changed_mind,3,29777.42
ret-035729,567810,1183,2018-04-12,defective,4,29640.79
ret-035730,567818,761,2018-03-28,late_delivery,2,4183.6
ret-035731,567830,2345,2018-04-05,late_delivery,3,15349.26
ret-035733,567845,1920,2018-03-28,changed_mind,1,3028.14
ret-035734,567874,2054,2018-04-08,wrong_size,1,7056.9
ret-035735,567884,2343,2018-04-11,not_as_described,4,20353.95
ret-035736,567890,1085,2018-04-07,wrong_size,1,989.92
ret-035738,567927,578,2018-04-09,changed_mind,6,44844.67
ret-035740,567997,2138,2018-04-15,changed_mind,6,26207.76
ret-035741,567999,609,2018-04-10,defective,2,16188.76
ret-035742,568002,2085,2018-03-30,late_delivery,3,20335.37
ret-035743,568010,1178,2018-04-07,changed_mind,2,11170.28
ret-035746,568130,580,2018-04-09,wrong_size,4,31134.17
ret-035747,568165,1097,2018-04-03,defective,5,15883.96
ret-035748,568191,992,2018-04-05,changed_mind,7,19567.91
ret-035749,568197,1182,2018-04-15,wrong_size,5,8881.83
ret-035750,568258,2384,2018-04-05,late_delivery,2,12299.03
ret-035752,568340,2334,2018-04-07,changed_mind,4,13271.29
ret-035753,568340,2343,2018-04-06,defective,1,4692.82
ret-035754,568354,993,2018-04-02,changed_mind,8,26688.53
ret-035755,568387,2332,2018-04-17,defective,4,17988.85
ret-035757,568416,977,2018-04-07,not_as_described,2,9839.78
ret-035758,568436,2055,2018-03-31,late_delivery,2,11298.57
ret-035759,568448,562,2018-04-08,wrong_size,1,8808.12
ret-035760,568451,1129,2018-04-01,defective,5,21713.89
ret-035761,568475,459,2018-04-09,changed_mind,2,18212.56
ret-035762,568518,1826,2018-04-02,not_as_described,2,4453.63
ret-035764,568528,779,2018-04-09,not_as_described,1,3490.1
ret-035765,568530,1009,2018-04-17,not_as_described,2,2216.55
ret-035769,568659,491,2018-04-01,late_delivery,3,23771.43
ret-035770,568663,699,2018-04-16,wrong_size,5,12050.45
ret-035772,568711,1182,2018-04-05,defective,6,10831.66
ret-035773,568716,1916,2018-04-12,late_delivery,1,2835.55
ret-035775,568739,1182,2018-04-12,defective,1,1922.97
ret-035776,568745,2235,2018-04-06,not_as_described,3,2101.58
ret-035777,568763,1009,2018-04-12,defective,3,3548.8
ret-035778,568767,650,2018-04-07,defective,3,13873.29
ret-035779,568777,2225,2018-04-02,not_as_described,1,585.88
ret-035780,568833,577,2018-04-03,wrong_size,2,18128.95
ret-035781,568859,2225,2018-04-16,not_as_described,1,630.74
ret-035783,568875,735,2018-04-12,wrong_size,2,7519.17
ret-035784,568894,685,2018-04-06,defective,3,22785.86
ret-035785,568897,1934,2018-04-11,wrong_size,1,1362.96
ret-035786,568897,1935,2018-04-08,wrong_size,4,5101.81
ret-035788,568905,2253,2018-04-11,wrong_size,1,1349.74
ret-035789,568913,1009,2018-04-05,defective,4,4202.42
ret-035790,568919,2354,2018-04-11,not_as_described,1,3811.88
ret-035791,568949,1995,2018-04-10,wrong_size,3,11879.5
ret-035794,569049,2361,2018-04-12,wrong_size,7,42360.59
ret-035795,569054,2354,2018-04-02,late_delivery,1,3669.54
ret-035796,569079,927,2018-04-14,changed_mind,5,22924.25
ret-035797,569079,992,2018-04-14,defective,2,5796.04
ret-035798,569083,2332,2018-04-04,wrong_size,4,20139.31
ret-035799,569106,590,2018-04-08,defective,1,8528.6
ret-035800,569143,791,2018-04-01,wrong_size,4,2539.88
ret-035802,569190,764,2018-04-03,changed_mind,2,6129.1
ret-035803,569217,491,2018-04-04,changed_mind,1,8896.01
ret-035804,569218,239,2018-04-22,late_delivery,7,25844.31
ret-035805,569247,995,2018-04-07,wrong_size,4,22550.83
ret-035807,569265,548,2018-04-11,wrong_size,1,4699.16
ret-035808,569281,590,2018-04-06,defective,4,35382.1
ret-035809,569292,995,2018-03-29,wrong_size,7,43147.72
ret-035810,569317,562,2018-04-11,wrong_size,1,8547.38
ret-035811,569323,604,2018-04-08,wrong_size,8,37534.21
ret-035812,569323,674,2018-04-17,defective,6,40163.04
ret-035813,569332,907,2018-04-12,not_as_described,2,12754.24
ret-035814,569334,2171,2018-04-05,changed_mind,2,8011.9
ret-035815,569385,1172,2018-04-08,wrong_size,2,8909.95
ret-035816,569386,1182,2018-04-11,wrong_size,6,11563.31
ret-035818,569433,674,2018-04-15,defective,1,6789.8
ret-035819,569439,496,2018-04-12,wrong_size,6,58651.31
ret-035820,569446,2332,2018-04-16,wrong_size,3,14019.51
ret-035821,569457,2054,2018-04-06,wrong_size,1,5701.79
ret-035822,569468,1115,2018-04-21,wrong_size,1,4050.61
ret-035824,569477,2275,2018-04-08,defective,2,6933.51
ret-035826,569507,1043,2018-04-06,defective,3,11535.54
ret-035827,569515,433,2018-04-11,defective,3,29805.59
ret-035828,569522,2055,2018-04-02,changed_mind,1,5424.93
ret-035829,569528,636,2018-04-22,wrong_size,1,9290.76
ret-035830,569530,977,2018-04-07,wrong_size,3,14609.26
ret-035831,569533,420,2018-04-10,wrong_size,6,70867.86
ret-035833,569541,580,2018-04-07,defective,5,40115.33
ret-035834,569557,2055,2018-04-17,late_delivery,1,5733.38
ret-035835,569559,2185,2018-04-17,defective,1,7707.67
ret-035838,569572,1182,2018-04-11,wrong_size,2,3549.95
ret-035839,569575,636,2018-04-14,changed_mind,1,8810.98
ret-035840,569581,1115,2018-04-12,wrong_size,2,7428.08
ret-035843,569612,548,2018-04-19,not_as_described,2,9840.67
ret-035844,569620,1924,2018-04-08,defective,7,26470.5
ret-035845,569622,1069,2018-04-11,wrong_size,1,1688.45
ret-035847,569675,2368,2018-04-09,defective,1,7492.61
ret-035848,569685,1186,2018-04-06,wrong_size,3,10879.71
ret-035849,569686,596,2018-04-10,not_as_described,3,22060.25
ret-035850,569713,438,2018-04-13,wrong_size,1,9347.87
ret-035856,569737,2091,2018-04-14,wrong_size,1,1622.05
ret-035857,569779,779,2018-04-14,wrong_size,5,16643.37
ret-035859,569799,1518,2018-04-02,defective,1,1740.61
ret-035860,569799,2331,2018-04-10,changed_mind,2,11885.54
ret-035861,569858,400,2018-04-23,defective,2,14745.59
ret-035862,569864,819,2018-04-15,wrong_size,1,12009.46
ret-035863,569866,793,2018-04-10,not_as_described,4,3346.67
ret-035864,569866,794,2018-04-04,late_delivery,3,2313.33
ret-035867,569927,636,2018-04-19,defective,6,53785.08
ret-035868,569937,777,2018-04-07,wrong_size,1,1110.05
ret-035869,569961,26,2018-04-05,wrong_size,6,48715.93
ret-035870,569966,2090,2018-04-11,wrong_size,2,7293.44
ret-035871,569975,1493,2018-04-21,not_as_described,3,10283.11
ret-035872,569977,496,2018-04-10,late_delivery,2,20272.99
ret-035874,569994,1213,2018-04-14,wrong_size,2,10600.74
ret-035877,570073,733,2018-04-12,not_as_described,2,6934.29
ret-035878,570073,734,2018-04-12,wrong_size,3,11298.45
ret-035879,570084,1182,2018-04-04,defective,1,1638.75
ret-035880,570100,2368,2018-04-21,late_delivery,1,7890.59
ret-035881,570104,1053,2018-04-16,not_as_described,5,13501.07
ret-035882,570113,1086,2018-04-15,changed_mind,8,6873.59
ret-035883,570157,2084,2018-04-26,defective,2,12562.67
ret-035884,570160,487,2018-04-15,wrong_size,2,19282.76
ret-035885,570185,736,2018-04-25,not_as_described,3,10851.26
ret-035888,570209,419,2018-04-09,not_as_described,2,30665.77
ret-035890,570261,1391,2018-04-21,changed_mind,5,7888.28
ret-035891,570261,1392,2018-04-05,defective,1,1515.94
ret-035892,570285,734,2018-04-22,wrong_size,4,15037.44
ret-035895,570311,2238,2018-04-17,late_delivery,1,1333.39
ret-035896,570338,423,2018-04-24,not_as_described,1,10298.1
ret-035897,570348,491,2018-04-06,not_as_described,7,58283.22
ret-035898,570350,745,2018-04-14,changed_mind,1,2363.57
ret-035900,570390,2064,2018-04-17,late_delivery,3,15193.43
ret-035901,570394,2352,2018-04-12,wrong_size,7,24167.35
ret-035902,570413,977,2018-04-21,wrong_size,5,25120.44
ret-035903,570417,2389,2018-04-19,late_delivery,4,34223.11
ret-035904,570428,496,2018-04-10,wrong_size,2,17639.24
ret-035905,570429,1493,2018-04-14,not_as_described,1,3479.75
ret-035908,570475,599,2018-04-09,defective,1,8558.46
ret-035909,570541,2054,2018-04-20,changed_mind,1,6212.15
ret-035910,570543,993,2018-04-05,late_delivery,3,11025.53
ret-035911,570636,2353,2018-04-15,wrong_size,1,4261.29
ret-035912,570642,787,2018-04-07,not_as_described,3,10221.17
ret-035913,570642,788,2018-04-19,late_delivery,4,11911.83
ret-035914,570646,780,2018-04-16,defective,2,6488.07
ret-035917,570653,438,2018-04-19,not_as_described,4,35538.64
ret-035918,570657,762,2018-04-16,wrong_size,4,6860.76
ret-035919,570660,1098,2018-04-16,defective,2,6466.63
